frame_id,timestamp,object_id,speed_kmph,x1,y1,x2,y2
578,19.27,7,0.0,489,158,614,226
579,19.3,5,0.0,483,157,609,225
580,19.33,5,0.0,477,157,604,225
580,19.33,7,0.0,468,157,612,225
581,19.37,7,0.0,484,161,602,223
581,19.37,5,0.0,477,159,613,223
582,19.4,7,0.0,483,161,598,222
582,19.4,5,0.0,484,170,598,223
583,19.43,5,0.0,468,158,589,221
583,19.43,7,0.0,471,161,600,221
584,19.47,7,0.0,466,157,587,220
584,19.47,5,0.0,466,159,594,220
585,19.5,7,0.0,458,157,577,218
585,19.5,7,0.0,471,165,584,218
586,19.53,7,0.0,450,155,570,216
586,19.53,5,0.0,452,158,576,216
587,19.57,7,0.0,444,155,565,216
587,19.57,5,0.0,442,156,569,216
588,19.6,7,0.0,440,154,560,214
588,19.6,5,0.0,437,155,563,214
590,19.67,5,0.0,432,156,547,212
591,19.7,7,0.0,425,154,545,212
592,19.73,7,0.0,419,154,540,211
593,19.77,7,0.0,414,153,536,210
718,23.93,3,0.0,201,231,217,260
719,23.97,3,0.0,203,234,219,264
720,24.0,3,0.0,204,236,222,269
721,24.03,3,0.0,206,239,225,274
722,24.07,3,0.0,209,242,229,279
723,24.1,3,0.0,212,245,233,283
724,24.13,3,0.0,215,250,236,287
725,24.17,3,0.0,218,253,240,293
726,24.2,3,0.0,270,204,291,237
728,24.27,3,0.0,281,205,308,246
729,24.3,3,0.0,288,208,315,251
730,24.33,3,0.0,297,214,320,249
760,25.33,3,0.0,207,197,224,232
761,25.37,3,0.0,208,199,226,236
762,25.4,3,0.0,210,199,228,239
763,25.43,3,0.0,211,200,230,241
764,25.47,3,0.0,213,202,233,243
765,25.5,3,0.0,216,207,234,246
766,25.53,3,0.0,217,207,237,249
767,25.57,3,0.0,220,212,239,252
769,25.63,3,0.0,224,212,246,258
770,25.67,3,0.0,226,213,249,262
771,25.7,3,0.0,230,215,251,261
772,25.73,3,0.0,233,218,253,259
773,25.77,3,0.0,237,220,256,259
774,25.8,3,0.0,240,223,260,263
775,25.83,3,0.0,242,226,265,271
776,25.87,3,0.0,246,229,269,274
783,26.1,3,0.0,220,213,241,239
784,26.13,3,0.0,222,213,243,241
785,26.17,3,0.0,225,216,246,244
786,26.2,3,0.0,227,218,250,246
787,26.23,3,0.0,230,221,252,249
788,26.27,3,0.0,234,226,255,253
789,26.3,3,0.0,236,226,259,256
790,26.33,3,0.0,238,227,263,258
791,26.37,3,0.0,241,229,266,262
792,26.4,3,0.0,244,231,270,265
793,26.43,3,0.0,247,233,274,267
794,26.47,3,0.0,250,234,279,272
795,26.5,3,0.0,253,236,284,276
796,26.53,3,0.0,256,239,288,280
797,26.57,3,0.0,261,242,293,283
798,26.6,3,0.0,266,248,296,286
799,26.63,3,0.0,270,249,302,289
800,26.67,3,0.0,273,248,310,294
801,26.7,3,0.0,281,255,315,297
803,26.77,3,0.0,293,266,332,313
807,26.9,3,0.0,318,284,366,341
808,26.93,3,0.0,327,288,378,348
809,26.97,3,0.0,331,284,392,356
810,27.0,3,0.0,342,288,402,358
812,27.07,3,0.0,367,301,421,360
821,27.37,3,0.0,279,250,315,308
825,27.5,3,0.0,303,271,352,348
864,28.8,3,0.0,299,279,341,341
865,28.83,3,0.0,303,277,348,342
866,28.87,3,0.0,308,278,356,344
867,28.9,3,0.0,315,281,364,346
868,28.93,3,0.0,324,290,373,353
